date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:53:51	580/580	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Mar%202025%2010:23:51%20GMT	https://gfxpartner.com/robots.txt		(from )
15:53:51	30745/30745	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Jan%202020%2014:47:10%20GMT	https://gfxpartner.com/Frolic/?storefront=envato-elements	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/index04b9.html	(from )
15:53:52	24648/24648	---M--	200	added ('OK')	image/png	etag:%226048-5e206ddc-13cffa;;;%22	https://gfxpartner.com/Frolic/ico/apple-touch-icon-144-precomposed.png	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/ico/apple-touch-icon-144-precomposed.png	(from https://gfxpartner.com/Frolic/?storefront=envato-elements)
15:53:52	23898/23898	---M--	200	added ('OK')	image/png	etag:%225d5a-5e206ddc-13cffb;;;%22	https://gfxpartner.com/Frolic/ico/apple-touch-icon-114-precomposed.png	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/ico/apple-touch-icon-114-precomposed.png	(from https://gfxpartner.com/Frolic/?storefront=envato-elements)
15:53:53	22310/22310	---M--	200	added ('OK')	image/png	etag:%225726-5e206ddc-13cff8;;;%22	https://gfxpartner.com/Frolic/ico/apple-touch-icon-72-precomposed.png	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/ico/apple-touch-icon-72-precomposed.png	(from https://gfxpartner.com/Frolic/?storefront=envato-elements)
15:53:54	21692/21692	---M--	200	added ('OK')	image/png	etag:%2254bc-5e206ddc-13cffc;;;%22	https://gfxpartner.com/Frolic/ico/apple-touch-icon-57-precomposed.png	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/ico/apple-touch-icon-57-precomposed.png	(from https://gfxpartner.com/Frolic/?storefront=envato-elements)
15:53:54	21094/21094	---M--	200	added ('OK')	image/png	etag:%225266-5e206ddc-13cff9;;;%22	https://gfxpartner.com/Frolic/ico/favicon.png	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/ico/favicon.png	(from https://gfxpartner.com/Frolic/?storefront=envato-elements)
15:53:54	18993/18993	---MCZ	200	added ('OK')	text/css	etag:W/%224a31-5e219d24-13cf33;br%22	https://gfxpartner.com/Frolic/css/swiper.min.css	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/css/swiper.min.css	(from https://gfxpartner.com/Frolic/?storefront=envato-elements)
15:53:54	9413/9413	---MCZ	200	added ('OK')	text/css	etag:W/%2224c5-5e219d24-13cf31;br%22	https://gfxpartner.com/Frolic/css/daterangepicker.css	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/css/daterangepicker.css	(from https://gfxpartner.com/Frolic/?storefront=envato-elements)
15:53:55	37414/37414	---M-Z	200	added ('OK')	text/css	etag:%225eb03e5f-9226%22	https://cdnjs.cloudflare.com/ajax/libs/font-awesome/4.7.0/css/font-awesome.css	C:/My%20Web%20Sites/goa/cdnjs.cloudflare.com/ajax/libs/font-awesome/4.7.0/css/font-awesome.css	(from https://gfxpartner.com/Frolic/?storefront=envato-elements)
15:53:55	159515/159515	---MCZ	200	added ('OK')	text/css	etag:W/%227cc40c199d128af6b01e74a28c5900b0%22	https://stackpath.bootstrapcdn.com/bootstrap/4.4.1/css/bootstrap.min.css	C:/My%20Web%20Sites/goa/stackpath.bootstrapcdn.com/bootstrap/4.4.1/css/bootstrap.min.css	(from https://gfxpartner.com/Frolic/?storefront=envato-elements)
15:53:55	121899/121899	---MCZ	200	added ('OK')	text/css	etag:W/%221dc2b-5e7ede07-13cf34;br%22	https://gfxpartner.com/Frolic/css/style.css	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/css/style.css	(from https://gfxpartner.com/Frolic/?storefront=envato-elements)
15:53:56	30745/30745	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Jan%202020%2014:47:10%20GMT	https://gfxpartner.com/Frolic/index.html	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/index.html	(from https://gfxpartner.com/Frolic/?storefront=envato-elements)
15:53:56	1901/1901	---M--	200	added ('OK')	image/png	etag:%2276d-5e206ea1-13cfe2;;;%22	https://gfxpartner.com/Frolic/images/logo-light.png	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/images/logo-light.png	(from https://gfxpartner.com/Frolic/?storefront=envato-elements)
15:53:56	30745/30745	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Jan%202020%2014:47:10%20GMT	https://gfxpartner.com/Frolic/index-denmark.html	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/index-denmark.html	(from https://gfxpartner.com/Frolic/?storefront=envato-elements)
15:53:57	25746/25746	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Jan%202020%2014:47:10%20GMT	https://gfxpartner.com/Frolic/index-norway.html	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/index-norway.html	(from https://gfxpartner.com/Frolic/?storefront=envato-elements)
15:53:57	35578/35578	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Jan%202020%2014:47:10%20GMT	https://gfxpartner.com/Frolic/index-finland.html	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/index-finland.html	(from https://gfxpartner.com/Frolic/?storefront=envato-elements)
15:53:57	23715/23715	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Jan%202020%2014:47:10%20GMT	https://gfxpartner.com/Frolic/index-sweden.html	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/index-sweden.html	(from https://gfxpartner.com/Frolic/?storefront=envato-elements)
15:53:57	28846/28846	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Jan%202020%2014:47:10%20GMT	https://gfxpartner.com/Frolic/index-iceland.html	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/index-iceland.html	(from https://gfxpartner.com/Frolic/?storefront=envato-elements)
15:53:58	25971/25971	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Jan%202020%2014:47:10%20GMT	https://gfxpartner.com/Frolic/tours-grid.html	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/tours-grid.html	(from https://gfxpartner.com/Frolic/?storefront=envato-elements)
15:53:59	22220/22220	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Jan%202020%2014:47:10%20GMT	https://gfxpartner.com/Frolic/tours-list.html	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/tours-list.html	(from https://gfxpartner.com/Frolic/?storefront=envato-elements)
15:53:59	47698/47698	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Jan%202020%2014:47:10%20GMT	https://gfxpartner.com/Frolic/tours-single.html	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/tours-single.html	(from https://gfxpartner.com/Frolic/?storefront=envato-elements)
15:53:59	18271/18271	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Jan%202020%2014:47:10%20GMT	https://gfxpartner.com/Frolic/about-us.html	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/about-us.html	(from https://gfxpartner.com/Frolic/?storefront=envato-elements)
15:53:59	22828/22828	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Jan%202020%2014:47:10%20GMT	https://gfxpartner.com/Frolic/our-team.html	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/our-team.html	(from https://gfxpartner.com/Frolic/?storefront=envato-elements)
15:54:00	23386/23386	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Jan%202020%2014:47:10%20GMT	https://gfxpartner.com/Frolic/blog-grid.html	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/blog-grid.html	(from https://gfxpartner.com/Frolic/?storefront=envato-elements)
15:54:00	18793/18793	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Jan%202020%2014:47:10%20GMT	https://gfxpartner.com/Frolic/blog-list.html	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/blog-list.html	(from https://gfxpartner.com/Frolic/?storefront=envato-elements)
15:54:00	24343/24343	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Jan%202020%2014:47:10%20GMT	https://gfxpartner.com/Frolic/blog-single.html	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/blog-single.html	(from https://gfxpartner.com/Frolic/?storefront=envato-elements)
15:54:00	18536/18536	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Jan%202020%2014:47:10%20GMT	https://gfxpartner.com/Frolic/attractions-4cols.html	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/attractions-4cols.html	(from https://gfxpartner.com/Frolic/?storefront=envato-elements)
15:54:01	17447/17447	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Jan%202020%2014:47:10%20GMT	https://gfxpartner.com/Frolic/attractions-3cols.html	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/attractions-3cols.html	(from https://gfxpartner.com/Frolic/?storefront=envato-elements)
15:54:01	15630/15630	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Jan%202020%2014:47:10%20GMT	https://gfxpartner.com/Frolic/attractions-2cols.html	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/attractions-2cols.html	(from https://gfxpartner.com/Frolic/?storefront=envato-elements)
15:54:01	20076/20076	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Jan%202020%2014:47:10%20GMT	https://gfxpartner.com/Frolic/attractions-single.html	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/attractions-single.html	(from https://gfxpartner.com/Frolic/?storefront=envato-elements)
15:54:01	18547/18547	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Jan%202020%2014:47:10%20GMT	https://gfxpartner.com/Frolic/passengers.html	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/passengers.html	(from https://gfxpartner.com/Frolic/?storefront=envato-elements)
15:54:02	22682/22682	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Jan%202020%2014:47:10%20GMT	https://gfxpartner.com/Frolic/booking.html	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/booking.html	(from https://gfxpartner.com/Frolic/?storefront=envato-elements)
15:54:02	12786/12786	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Jan%202020%2014:47:10%20GMT	https://gfxpartner.com/Frolic/summary.html	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/summary.html	(from https://gfxpartner.com/Frolic/?storefront=envato-elements)
15:54:02	12454/12454	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Jan%202020%2014:47:10%20GMT	https://gfxpartner.com/Frolic/payment.html	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/payment.html	(from https://gfxpartner.com/Frolic/?storefront=envato-elements)
15:54:02	16711/16711	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Jan%202020%2014:47:10%20GMT	https://gfxpartner.com/Frolic/contact.html	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/contact.html	(from https://gfxpartner.com/Frolic/?storefront=envato-elements)
15:54:02	261035/261035	---M--	200	added ('OK')	image/jpeg	etag:%223fbab-5e206ea1-13cf66;;;%22	https://gfxpartner.com/Frolic/images/slide01.jpg	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/images/slide01.jpg	(from https://gfxpartner.com/Frolic/?storefront=envato-elements)
15:54:03	822/822	---M--	200	added ('OK')	image/png	etag:%22336-5e206ea1-13cf40;;;%22	https://gfxpartner.com/Frolic/images/arrow-link.png	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/images/arrow-link.png	(from https://gfxpartner.com/Frolic/?storefront=envato-elements)
15:54:03	259343/259343	---M--	200	added ('OK')	image/jpeg	etag:%223f50f-5e206ea1-13cf59;;;%22	https://gfxpartner.com/Frolic/images/slide02.jpg	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/images/slide02.jpg	(from https://gfxpartner.com/Frolic/?storefront=envato-elements)
15:54:03	275512/275512	---M--	200	added ('OK')	image/jpeg	etag:%2243438-5e206ea1-13cf65;;;%22	https://gfxpartner.com/Frolic/images/slide03.jpg	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/images/slide03.jpg	(from https://gfxpartner.com/Frolic/?storefront=envato-elements)
15:54:03	252928/252928	---M--	200	added ('OK')	image/jpeg	etag:%223dc00-5e206ea2-13cf70;;;%22	https://gfxpartner.com/Frolic/images/slide04.jpg	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/images/slide04.jpg	(from https://gfxpartner.com/Frolic/?storefront=envato-elements)
15:54:04	352/352	---M--	200	added ('OK')	image/png	etag:%22160-5e206ea2-13cf54;;;%22	https://gfxpartner.com/Frolic/images/title-seperator.png	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/images/title-seperator.png	(from https://gfxpartner.com/Frolic/?storefront=envato-elements)
15:54:04	42784/42784	---M--	200	added ('OK')	image/jpeg	etag:%22a720-5e206ea2-13cfbb;;;%22	https://gfxpartner.com/Frolic/images/tour-thumb01.jpg	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/images/tour-thumb01.jpg	(from https://gfxpartner.com/Frolic/?storefront=envato-elements)
15:54:04	383/383	---M--	200	added ('OK')	image/png	etag:%2217f-5e206ea1-13cfc0;;;%22	https://gfxpartner.com/Frolic/images/icon-date.png	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/images/icon-date.png	(from https://gfxpartner.com/Frolic/?storefront=envato-elements)
15:54:04	649/649	---M--	200	added ('OK')	image/png	etag:%22289-5e206ea1-13cf8a;;;%22	https://gfxpartner.com/Frolic/images/icon-time.png	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/images/icon-time.png	(from https://gfxpartner.com/Frolic/?storefront=envato-elements)
15:54:05	386/386	---M--	200	added ('OK')	image/png	etag:%22182-5e206ea1-13cff0;;;%22	https://gfxpartner.com/Frolic/images/icon-tag.png	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/images/icon-tag.png	(from https://gfxpartner.com/Frolic/?storefront=envato-elements)
15:54:05	48204/48204	---M--	200	added ('OK')	image/jpeg	etag:%22bc4c-5e206ea2-13cfc9;;;%22	https://gfxpartner.com/Frolic/images/tour-thumb02.jpg	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/images/tour-thumb02.jpg	(from https://gfxpartner.com/Frolic/?storefront=envato-elements)
15:54:05	46214/46214	---M--	200	added ('OK')	image/jpeg	etag:%22b486-5e206ea2-13cfd2;;;%22	https://gfxpartner.com/Frolic/images/tour-thumb03.jpg	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/images/tour-thumb03.jpg	(from https://gfxpartner.com/Frolic/?storefront=envato-elements)
15:54:05	56412/56412	---M--	200	added ('OK')	image/jpeg	etag:%22dc5c-5e206ea2-13cfe8;;;%22	https://gfxpartner.com/Frolic/images/tour-thumb04.jpg	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/images/tour-thumb04.jpg	(from https://gfxpartner.com/Frolic/?storefront=envato-elements)
15:54:05	35857/35857	---M--	200	added ('OK')	image/jpeg	etag:%228c11-5e206ea2-13cff1;;;%22	https://gfxpartner.com/Frolic/images/tour-thumb05.jpg	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/images/tour-thumb05.jpg	(from https://gfxpartner.com/Frolic/?storefront=envato-elements)
15:54:06	47273/47273	---M--	200	added ('OK')	image/jpeg	etag:%22b8a9-5e206ea2-13cfe5;;;%22	https://gfxpartner.com/Frolic/images/tour-thumb06.jpg	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/images/tour-thumb06.jpg	(from https://gfxpartner.com/Frolic/?storefront=envato-elements)
15:54:06	109694/109694	---M--	200	added ('OK')	image/jpeg	etag:%221ac7e-5e206ea1-13cf46;;;%22	https://gfxpartner.com/Frolic/images/attractions01-3x.jpg	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/images/attractions01-3x.jpg	(from https://gfxpartner.com/Frolic/?storefront=envato-elements)
15:54:06	89072/89072	---M--	200	added ('OK')	image/jpeg	etag:%2215bf0-5e206ea1-13cf9b;;;%22	https://gfxpartner.com/Frolic/images/attractions02-3x.jpg	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/images/attractions02-3x.jpg	(from https://gfxpartner.com/Frolic/?storefront=envato-elements)
15:54:06	88439/88439	---M--	200	added ('OK')	image/jpeg	etag:%2215977-5e206ea1-13cf3f;;;%22	https://gfxpartner.com/Frolic/images/attractions03-3x.jpg	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/images/attractions03-3x.jpg	(from https://gfxpartner.com/Frolic/?storefront=envato-elements)
15:54:07	151840/151840	---M--	200	added ('OK')	image/jpeg	etag:%2225120-5e206ea1-13cfcf;;;%22	https://gfxpartner.com/Frolic/images/attractions04-3x.jpg	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/images/attractions04-3x.jpg	(from https://gfxpartner.com/Frolic/?storefront=envato-elements)
15:54:07	199108/199108	---M--	200	added ('OK')	image/jpeg	etag:%22309c4-5e206ea1-13cf64;;;%22	https://gfxpartner.com/Frolic/images/attractions05-3x.jpg	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/images/attractions05-3x.jpg	(from https://gfxpartner.com/Frolic/?storefront=envato-elements)
15:54:07	135823/135823	---M--	200	added ('OK')	image/jpeg	etag:%222128f-5e206ea1-13cfd6;;;%22	https://gfxpartner.com/Frolic/images/attractions06-3x.jpg	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/images/attractions06-3x.jpg	(from https://gfxpartner.com/Frolic/?storefront=envato-elements)
15:54:07	9557/9557	---M--	200	added ('OK')	image/png	etag:%222555-5e206ea1-13cf5f;;;%22	https://gfxpartner.com/Frolic/images/guide01.png	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/images/guide01.png	(from https://gfxpartner.com/Frolic/?storefront=envato-elements)
15:54:07	40009/40009	---M--	200	added ('OK')	image/png	etag:%229c49-5e206ea1-13cf6a;;;%22	https://gfxpartner.com/Frolic/images/guide02.png	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/images/guide02.png	(from https://gfxpartner.com/Frolic/?storefront=envato-elements)
15:54:08	9698/9698	---M--	200	added ('OK')	image/png	etag:%2225e2-5e206ea1-13cf6d;;;%22	https://gfxpartner.com/Frolic/images/guide03.png	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/images/guide03.png	(from https://gfxpartner.com/Frolic/?storefront=envato-elements)
15:54:08	10033/10033	---M--	200	added ('OK')	image/png	etag:%222731-5e206ea1-13cf86;;;%22	https://gfxpartner.com/Frolic/images/guide04.png	C:/My%20Web%20Sites/goa/gfxpartner.com/Frolic/images/guide04.png	(from https://gfxpartner.com/Frolic/?storefront=envato-elements)
